hour,day,temp,PV_kW
7578,316, 28.50 ,0.02386
7579,316, 28.30 ,0
7580,316, 28.00 ,0
7581,316, 27.80 ,0
7582,316, 27.60 ,0
7583,316, 27.40 ,0
7584,316, 27.20 ,0
7585,317, 26.70 ,0
7586,317, 26.30 ,0
7587,317, 25.80 ,0
7588,317, 25.60 ,0
7589,317, 25.50 ,0
7590,317, 25.30 ,0.00091
7591,317, 26.80 ,0.06647
7592,317, 28.30 ,0.24845
7593,317, 29.80 ,0.39622
7594,317, 30.40 ,0.53722
7595,317, 31.10 ,0.50351
7596,317, 31.70 ,0.72289
7597,317, 31.10 ,0.7234
7598,317, 30.60 ,0.43021
7599,317, 30.00 ,0.48383
7600,317, 29.40 ,0.3285
7601,317, 28.90 ,0.13171
7602,317, 28.30 ,0.01683
7603,317, 28.10 ,0
7604,317, 28.00 ,0
7605,317, 27.80 ,0
7606,317, 27.60 ,0
7607,317, 27.40 ,0
7608,317, 27.30 ,0
7609,318, 27.10 ,0
7610,318, 26.70 ,0
7611,318, 26.20 ,0
7612,318, 25.80 ,0
7613,318, 25.40 ,0
7614,318, 25.00 ,0.0009
7615,318, 26.10 ,0.07808
7616,318, 27.10 ,0.20711
7617,318, 28.20 ,0.42312
7618,318, 29.30 ,0.54482
7619,318, 30.30 ,0.51715
7620,318, 31.40 ,0.70001
7621,318, 30.30 ,0.66143
7622,318, 29.30 ,0.68669
7623,318, 28.20 ,0.36519
7624,318, 27.10 ,0.32448
7625,318, 26.10 ,0.13089
7626,318, 25.00 ,0.01604
7627,318, 25.00 ,0
7628,318, 24.90 ,0
7629,318, 24.90 ,0
7630,318, 24.90 ,0
7631,318, 24.80 ,0
7632,318, 24.80 ,0
7633,319, 24.80 ,0
7634,319, 24.80 ,0
7635,319, 24.80 ,0
7636,319, 24.80 ,0
7637,319, 24.60 ,0
7638,319, 24.40 ,0
7639,319, 25.50 ,0.06274
7640,319, 26.60 ,0.25088
7641,319, 27.70 ,0.43355
7642,319, 28.80 ,0.53977
7643,319, 29.90 ,0.58428
7644,319, 31.00 ,0.59555
7645,319, 30.30 ,0.72348
7646,319, 29.70 ,0.63986
7647,319, 29.00 ,0.48912
7648,319, 28.40 ,0.31574
7649,319, 27.70 ,0.11456
7650,319, 27.10 ,0.02321
7651,319, 26.90 ,0
7652,319, 26.70 ,0
7653,319, 26.40 ,0
7654,319, 25.50 ,0
7655,319, 24.70 ,0
7656,319, 23.80 ,0
7657,320, 22.90 ,0
7658,320, 22.90 ,0
7659,320, 22.80 ,0
7660,320, 22.60 ,0
7661,320, 22.50 ,0
7662,320, 22.30 ,0
7663,320, 24.50 ,0.06925
7664,320, 26.60 ,0.20504
7665,320, 28.80 ,0.2974
7666,320, 29.90 ,0.55177
7667,320, 30.90 ,0.64743
7668,320, 32.00 ,0.70489
7669,320, 31.30 ,0.68019
7670,320, 30.50 ,0.59302
7671,320, 29.80 ,0.48633
7672,320, 29.20 ,0.3043
7673,320, 28.60 ,0.111
7674,320, 28.00 ,0.01838
7675,320, 27.60 ,0
7676,320, 27.20 ,0
7677,320, 26.80 ,0
7678,320, 26.80 ,0
7679,320, 26.80 ,0
7680,320, 26.80 ,0
7681,321, 26.80 ,0
7682,321, 26.50 ,0
7683,321, 26.10 ,0
7684,321, 25.80 ,0
7685,321, 25.40 ,0
7686,321, 25.10 ,0
7687,321, 26.20 ,0.06431
7688,321, 27.30 ,0.21659
7689,321, 28.40 ,0.39716
7690,321, 29.50 ,0.54768
7691,321, 30.60 ,0.6924
7692,321, 31.70 ,0.6523
7693,321, 31.20 ,0.72778
7694,321, 30.60 ,0.64467
7695,321, 30.10 ,0.48747
7696,321, 29.60 ,0.25992
7697,321, 29.00 ,0.10421
7698,321, 28.50 ,0.01584
7699,321, 28.30 ,0
7700,321, 28.10 ,0
7701,321, 27.90 ,0
7702,321, 27.70 ,0
7703,321, 27.50 ,0
7704,321, 27.30 ,0
7705,322, 26.80 ,0
7706,322, 26.40 ,0
7707,322, 25.90 ,0
7708,322, 25.50 ,0
7709,322, 25.10 ,0
7710,322, 24.80 ,0
7711,322, 26.10 ,0.05844
7712,322, 27.50 ,0.1949
7713,322, 28.80 ,0.40992
7714,322, 29.80 ,0.53162
7715,322, 30.80 ,0.57527
7716,322, 31.80 ,0.52423
7717,322, 31.50 ,0.58392
7718,322, 31.10 ,0.47004
7719,322, 30.80 ,0.43214
7720,322, 30.00 ,0.279
7721,322, 29.10 ,0.11124
7722,322, 28.30 ,0.0166
7723,322, 28.10 ,0
7724,322, 28.00 ,0
7725,322, 27.80 ,0
7726,322, 27.30 ,0
7727,322, 26.80 ,0
7728,322, 26.40 ,0
7729,323, 25.90 ,0
7730,323, 25.20 ,0
7731,323, 24.60 ,0
7732,323, 24.00 ,0
7733,323, 24.00 ,0
7734,323, 23.70 ,0
7735,323, 25.10 ,0.06071
7736,323, 26.60 ,0.19739
7737,323, 28.00 ,0.32782
7738,323, 29.00 ,0.49421
7739,323, 29.90 ,0.63292
7740,323, 30.80 ,0.58629
7741,323, 30.90 ,0.61594
7742,323, 31.00 ,0.61109
7743,323, 30.00 ,0.46831
7744,323, 29.50 ,0.30381
7745,323, 29.00 ,0.11665
7746,323, 28.30 ,0.01573
7747,323, 28.00 ,0
7748,323, 27.80 ,0
7749,323, 27.60 ,0
7750,323, 27.40 ,0
7751,323, 27.20 ,0
7752,323, 27.00 ,0
7753,324, 26.30 ,0
7754,324, 25.50 ,0
7755,324, 24.80 ,0
7756,324, 25.00 ,0
7757,324, 25.00 ,0
7758,324, 25.00 ,0
7759,324, 27.00 ,0.04932
7760,324, 29.00 ,0.14705
7761,324, 29.70 ,0.33925
7762,324, 30.30 ,0.36006
7763,324, 31.00 ,0.56021
7764,324, 31.00 ,0.58191
7765,324, 30.00 ,0.57338
7766,324, 30.00 ,0.35996
7767,324, 30.00 ,0.29754
7768,324, 29.50 ,0.27117
7769,324, 29.00 ,0.10246
7770,324, 28.30 ,0.01586
7771,324, 28.00 ,0
7772,324, 28.00 ,0
7773,324, 28.00 ,0
7774,324, 27.00 ,0
7775,324, 27.00 ,0
7776,324, 27.10 ,0
7777,325, 27.00 ,0
7778,325, 27.00 ,0
7779,325, 26.00 ,0
7780,325, 25.00 ,0
7781,325, 25.00 ,0
7782,325, 25.00 ,0
7783,325, 25.00 ,0.05388
7784,325, 27.00 ,0.21849
7785,325, 28.40 ,0.29171
7786,325, 29.70 ,0.53118
7787,325, 31.00 ,0.61737
7788,325, 31.50 ,0.75777
7789,325, 31.00 ,0.66603
7790,325, 31.00 ,0.62422
7791,325, 20.50 ,0.52068
7792,325, 21.40 ,0.32893
7793,325, 22.40 ,0.12753
7794,325, 23.30 ,0.01707
7795,325, 24.20 ,0
7796,325, 25.20 ,0
7797,325, 26.10 ,0
7798,325, 27.10 ,0
7799,325, 28.00 ,0
7800,325, 27.00 ,0
7801,326, 26.70 ,0
7802,326, 26.30 ,0
7803,326, 26.00 ,0
7804,326, 26.00 ,0
7805,326, 25.50 ,0
7806,326, 25.00 ,0
7807,326, 26.00 ,0.05346
7808,326, 27.00 ,0.1775
7809,326, 28.10 ,0.35123
7810,326, 29.20 ,0.44557
7811,326, 30.30 ,0.55664
7812,326, 31.40 ,0.59159
7813,326, 31.00 ,0.54576
7814,326, 30.60 ,0.5533
7815,326, 30.20 ,0.38864
7816,326, 29.80 ,0.27033
7817,326, 29.40 ,0.11602
7818,326, 29.00 ,0.01742
7819,326, 28.00 ,0
7820,326, 28.00 ,0
7821,326, 28.00 ,0
7822,326, 28.00 ,0
7823,326, 27.20 ,0
7824,326, 26.50 ,0
7825,327, 25.70 ,0
7826,327, 25.00 ,0
7827,327, 25.00 ,0
7828,327, 25.00 ,0
7829,327, 25.00 ,0
7830,327, 24.60 ,0
7831,327, 25.00 ,0.05475
7832,327, 27.00 ,0.1787
7833,327, 28.50 ,0.33051
7834,327, 30.00 ,0.44886
7835,327, 31.00 ,0.57695
7836,327, 31.50 ,0.60689
7837,327, 32.00 ,0.58465
7838,327, 32.00 ,0.5346
7839,327, 31.30 ,0.42799
7840,327, 30.70 ,0.25128
7841,327, 30.00 ,0.11731
7842,327, 28.00 ,0.0175
7843,327, 28.00 ,0
7844,327, 28.00 ,0
7845,327, 28.00 ,0
7846,327, 28.00 ,0
7847,327, 27.00 ,0
7848,327, 27.40 ,0
7849,328, 26.90 ,0
7850,328, 26.40 ,0
7851,328, 26.00 ,0
7852,328, 25.50 ,0
7853,328, 25.10 ,0
7854,328, 24.80 ,0
7855,328, 26.50 ,0.05166
7856,328, 28.10 ,0.16262
7857,328, 29.80 ,0.36435
7858,328, 30.30 ,0.54315
7859,328, 30.80 ,0.58419
7860,328, 31.30 ,0.55737
7861,328, 30.80 ,0.65822
7862,328, 30.30 ,0.50247
7863,328, 29.80 ,0.45519
7864,328, 29.20 ,0.26777
7865,328, 28.50 ,0.12197
7866,328, 27.90 ,0.01751
7867,328, 27.50 ,0
7868,328, 27.20 ,0
7869,328, 26.80 ,0
7870,328, 26.80 ,0
7871,328, 26.90 ,0
7872,328, 26.90 ,0
7873,329, 26.20 ,0
7874,329, 25.40 ,0
7875,329, 24.70 ,0
7876,329, 23.90 ,0
7877,329, 23.40 ,0
7878,329, 23.00 ,0
7879,329, 25.00 ,0.06494
7880,329, 27.00 ,0.18092
7881,329, 29.00 ,0.22692
7882,329, 30.00 ,0.4972
7883,329, 31.00 ,0.59521
7884,329, 32.50 ,0.7096
7885,329, 32.00 ,0.69067
7886,329, 31.50 ,0.60664
7887,329, 31.00 ,0.46753
7888,329, 30.00 ,0.27032
7889,329, 29.00 ,0.12499
7890,329, 28.00 ,0.0175
7891,329, 27.70 ,0
7892,329, 27.50 ,0
7893,329, 27.20 ,0
7894,329, 27.00 ,0
7895,329, 26.70 ,0
7896,329, 26.50 ,0
7897,330, 26.20 ,0
7898,330, 26.00 ,0
7899,330, 25.70 ,0
7900,330, 25.50 ,0
7901,330, 25.20 ,0
7902,330, 25.00 ,0
7903,330, 27.00 ,0.04879
7904,330, 28.00 ,0.16329
7905,330, 29.00 ,0.30661
7906,330, 30.50 ,0.50061
7907,330, 32.00 ,0.50313
7908,330, 32.00 ,0.58299
7909,330, 32.00 ,0.70223
7910,330, 32.00 ,0.62205
7911,330, 31.00 ,0.41144
7912,330, 30.00 ,0.2956
7913,330, 30.00 ,0.12736
7914,330, 29.00 ,0.02101
7915,330, 28.80 ,0
7916,330, 28.60 ,0
7917,330, 28.40 ,0
7918,330, 28.20 ,0
7919,330, 28.00 ,0
7920,330, 27.40 ,0
7921,331, 27.10 ,0
7922,331, 26.70 ,0
7923,331, 26.40 ,0
7924,331, 26.10 ,0
7925,331, 25.70 ,0
7926,331, 25.40 ,0
7927,331, 26.60 ,0.0495
7928,331, 27.80 ,0.17538
7929,331, 29.00 ,0.34871
7930,331, 30.00 ,0.41174
7931,331, 31.00 ,0.47834
7932,331, 32.10 ,0.57868
7933,331, 32.00 ,0.46631
7934,331, 31.50 ,0.46998
7935,331, 31.00 ,0.30487
7936,331, 30.00 ,0.20331
7937,331, 29.10 ,0.10313
7938,331, 28.30 ,0.01747
7939,331, 28.10 ,0
7940,331, 28.00 ,0
7941,331, 27.70 ,0
7942,331, 27.40 ,0
7943,331, 27.10 ,0
7944,331, 26.80 ,0
7945,332, 26.50 ,0
7946,332, 26.20 ,0
7947,332, 25.90 ,0
7948,332, 25.60 ,0
7949,332, 25.30 ,0
7950,332, 25.00 ,0
7951,332, 26.00 ,0.05586
7952,332, 27.20 ,0.24201
7953,332, 28.50 ,0.37361
7954,332, 29.70 ,0.55725
7955,332, 31.00 ,0.70351
7956,332, 32.20 ,0.65502
7957,332, 31.60 ,0.6726
7958,332, 31.00 ,0.47493
7959,332, 31.00 ,0.4865
7960,332, 31.00 ,0.29235
7961,332, 29.00 ,0.09707
7962,332, 28.00 ,0.01689
7963,332, 27.80 ,0
7964,332, 27.70 ,0
7965,332, 27.50 ,0
7966,332, 27.30 ,0
7967,332, 27.20 ,0
7968,332, 27.00 ,0
7969,333, 29.00 ,0
7970,333, 27.00 ,0
7971,333, 25.00 ,0
7972,333, 24.80 ,0
7973,333, 24.50 ,0
7974,333, 24.30 ,0
7975,333, 24.60 ,0.0524
7976,333, 25.00 ,0.18886
7977,333, 28.00 ,0.32636
7978,333, 30.00 ,0.48066
7979,333, 30.00 ,0.57439
7980,333, 31.50 ,0.62981
7981,333, 31.70 ,0.49437
7982,333, 32.00 ,0.46805
7983,333, 31.00 ,0.37602
7984,333, 29.30 ,0.24916
7985,333, 27.70 ,0.11302
7986,333, 26.00 ,0.01855
7987,333, 25.80 ,0
7988,333, 25.70 ,0
7989,333, 25.50 ,0
7990,333, 25.20 ,0
7991,333, 25.00 ,0
7992,333, 24.70 ,0
7993,334, 24.50 ,0
7994,334, 24.20 ,0
7995,334, 24.00 ,0
7996,334, 24.00 ,0
7997,334, 24.00 ,0
7998,334, 24.00 ,0
7999,334, 25.00 ,0.05046
8000,334, 26.70 ,0.16897
8001,334, 28.30 ,0.31875
8002,334, 30.00 ,0.46586
8003,334, 31.00 ,0.58727
8004,334, 32.30 ,0.65847
8005,334, 33.00 ,0.5819
8006,334, 31.50 ,0.59272
8007,334, 30.00 ,0.45398
8008,334, 29.50 ,0.28052
8009,334, 29.00 ,0.1176
8010,334, 28.00 ,0.02111
8011,334, 28.00 ,0
8012,334, 28.00 ,0
8013,334, 28.00 ,0
8014,334, 27.90 ,0
8015,334, 27.80 ,0
8016,334, 27.70 ,0
8017,335, 27.50 ,0
8018,335, 27.40 ,0
8019,335, 27.30 ,0
8020,335, 27.20 ,0
8021,335, 26.90 ,0
8022,335, 26.50 ,0
8023,335, 27.00 ,0.06708
8024,335, 27.50 ,0.16852
8025,335, 28.00 ,0.37897
8026,335, 28.50 ,0.50468
8027,335, 29.00 ,0.64741
8028,335, 29.50 ,0.63966
8029,335, 30.00 ,0.7168
8030,335, 30.50 ,0.56632
8031,335, 31.00 ,0.47519
8032,335, 31.50 ,0.33028
8033,335, 32.00 ,0.14008
8034,335, 32.50 ,0.01902
8035,335, 31.70 ,0
8036,335, 30.80 ,0
8037,335, 30.00 ,0
8038,335, 29.20 ,0
8039,335, 28.30 ,0
8040,335, 27.50 ,0
8041,336, 26.90 ,0
8042,336, 26.30 ,0
8043,336, 25.80 ,0
8044,336, 25.20 ,0
8045,336, 25.10 ,0
8046,336, 24.90 ,0
8047,336, 26.60 ,0.04759
8048,336, 28.20 ,0.19479
8049,336, 29.90 ,0.37675
8050,336, 30.10 ,0.53072
8051,336, 30.20 ,0.64861
8052,336, 30.40 ,0.68757
8053,336, 30.60 ,0.69047
8054,336, 30.70 ,0.62993
8055,336, 30.90 ,0.49322
8056,336, 29.90 ,0.34081
8057,336, 28.90 ,0.13964
8058,336, 27.90 ,0.01925
8059,336, 27.60 ,0
8060,336, 27.20 ,0
8061,336, 26.90 ,0
8062,336, 26.80 ,0
8063,336, 26.80 ,0
8064,336, 26.70 ,0
8065,337, 26.70 ,0
8066,337, 26.30 ,0
8067,337, 26.00 ,0
8068,337, 25.70 ,0
8069,337, 25.30 ,0
8070,337, 25.00 ,0
8071,337, 26.00 ,0.04649
8072,337, 27.00 ,0.16076
8073,337, 28.00 ,0.3107
8074,337, 29.30 ,0.4698
8075,337, 30.70 ,0.55868
8076,337, 32.00 ,0.54624
8077,337, 31.70 ,0.59615
8078,337, 31.30 ,0.54369
8079,337, 31.00 ,0.43341
8080,337, 30.00 ,0.26596
8081,337, 29.00 ,0.11847
8082,337, 28.00 ,0.0307
8083,337, 27.70 ,0
8084,337, 27.30 ,0
8085,337, 27.00 ,0
8086,337, 26.70 ,0
8087,337, 26.30 ,0
8088,337, 26.00 ,0
8089,338, 25.60 ,0
8090,338, 25.30 ,0
8091,338, 24.90 ,0
8092,338, 24.60 ,0
8093,338, 24.20 ,0
8094,338, 23.90 ,0
8095,338, 25.60 ,0.04565
8096,338, 27.20 ,0.17121
8097,338, 28.90 ,0.33234
8098,338, 29.20 ,0.47623
8099,338, 29.60 ,0.59984
8100,338, 29.90 ,0.6604
8101,338, 30.20 ,0.65357
8102,338, 30.60 ,0.58614
8103,338, 30.90 ,0.45344
8104,338, 29.90 ,0.27706
8105,338, 28.90 ,0.11902
8106,338, 27.90 ,0.01926
8107,338, 27.60 ,0
8108,338, 27.20 ,0
8109,338, 26.90 ,0
8110,338, 26.90 ,0
8111,338, 26.90 ,0
8112,338, 26.90 ,0
8113,339, 26.60 ,0
8114,339, 26.20 ,0
8115,339, 25.90 ,0
8116,339, 25.60 ,0
8117,339, 25.20 ,0
8118,339, 24.90 ,0
8119,339, 26.20 ,0.04468
8120,339, 27.60 ,0.20075
8121,339, 28.90 ,0.28637
8122,339, 29.20 ,0.49034
8123,339, 29.60 ,0.62461
8124,339, 29.90 ,0.68057
8125,339, 30.20 ,0.59417
8126,339, 30.60 ,0.57229
8127,339, 30.90 ,0.48945
8128,339, 31.20 ,0.31252
8129,339, 31.60 ,0.13142
8130,339, 31.90 ,0.01976
8131,339, 31.10 ,0
8132,339, 30.20 ,0
8133,339, 29.40 ,0
8134,339, 28.60 ,0
8135,339, 27.70 ,0
8136,339, 26.90 ,0
8137,340, 26.60 ,0
8138,340, 26.20 ,0
8139,340, 25.90 ,0
8140,340, 25.60 ,0
8141,340, 25.20 ,0
8142,340, 24.90 ,0
8143,340, 26.20 ,0.04512
8144,340, 27.60 ,0.21353
8145,340, 28.90 ,0.37684
8146,340, 29.10 ,0.5261
8147,340, 29.20 ,0.57254
8148,340, 29.40 ,0.76767
8149,340, 29.60 ,0.71117
8150,340, 29.70 ,0.61709
8151,340, 29.90 ,0.49839
8152,340, 29.20 ,0.26489
8153,340, 28.60 ,0.13805
8154,340, 27.90 ,0.02014
8155,340, 27.60 ,0
8156,340, 27.20 ,0
8157,340, 26.90 ,0
8158,340, 26.80 ,0
8159,340, 26.80 ,0
8160,340, 26.70 ,0
8161,341, 26.70 ,0
8162,341, 26.30 ,0
8163,341, 26.00 ,0
8164,341, 25.70 ,0
8165,341, 25.30 ,0
8166,341, 25.00 ,0
8167,341, 25.70 ,0.05271
8168,341, 26.30 ,0.1532
8169,341, 27.00 ,0.31202
8170,341, 27.70 ,0.42132
8171,341, 28.30 ,0.54162
8172,341, 29.00 ,0.59075
8173,341, 29.70 ,0.61259
8174,341, 30.30 ,0.52882
8175,341, 31.00 ,0.44242
8176,341, 30.00 ,0.27488
8177,341, 29.00 ,0.12031
8178,341, 28.00 ,0.02107
8179,341, 27.70 ,0
8180,341, 27.30 ,0
8181,341, 27.00 ,0
8182,341, 26.70 ,0
8183,341, 26.30 ,0
8184,341, 26.00 ,0
8185,342, 25.90 ,0
8186,342, 25.80 ,0
8187,342, 25.70 ,0
8188,342, 25.60 ,0
8189,342, 25.20 ,0
8190,342, 24.90 ,0
8191,342, 26.20 ,0.045
8192,342, 27.60 ,0.19127
8193,342, 28.90 ,0.17284
8194,342, 29.60 ,0.48749
8195,342, 30.20 ,0.70632
8196,342, 30.90 ,0.67154
8197,342, 30.20 ,0.44699
8198,342, 29.60 ,0.54204
8199,342, 28.90 ,0.3883
8200,342, 28.60 ,0.31246
8201,342, 28.20 ,0.13703
8202,342, 27.90 ,0.02109
8203,342, 27.40 ,0
8204,342, 26.90 ,0
8205,342, 26.40 ,0
8206,342, 26.90 ,0
8207,342, 27.30 ,0
8208,342, 27.80 ,0
8209,343, 28.30 ,0
8210,343, 27.30 ,0
8211,343, 26.40 ,0
8212,343, 25.50 ,0
8213,343, 24.60 ,0
8214,343, 23.60 ,0
8215,343, 22.70 ,0.03694
8216,343, 24.30 ,0.12087
8217,343, 26.00 ,0.21401
8218,343, 27.70 ,0.37355
8219,343, 29.30 ,0.52085
8220,343, 31.00 ,0.54558
8221,343, 30.40 ,0.50817
8222,343, 29.90 ,0.44307
8223,343, 29.30 ,0.28231
8224,343, 28.80 ,0.22399
8225,343, 28.20 ,0.13996
8226,343, 27.70 ,0.0222
8227,343, 27.10 ,0
8228,343, 26.60 ,0
8229,343, 26.00 ,0
8230,343, 25.80 ,0
8231,343, 25.60 ,0
8232,343, 25.30 ,0
8233,344, 24.90 ,0
8234,344, 24.40 ,0
8235,344, 24.00 ,0
8236,344, 23.60 ,0
8237,344, 23.20 ,0
8238,344, 22.90 ,0
8239,344, 24.20 ,0.04574
8240,344, 25.60 ,0.21739
8241,344, 26.90 ,0.40648
8242,344, 28.20 ,0.55757
8243,344, 29.60 ,0.597
8244,344, 30.90 ,0.73735
8245,344, 30.90 ,0.69145
8246,344, 30.90 ,0.59722
8247,344, 30.90 ,0.52197
8248,344, 29.60 ,0.3144
8249,344, 28.20 ,0.15933
8250,344, 26.90 ,0.02476
8251,344, 26.90 ,0
8252,344, 26.90 ,0
8253,344, 26.90 ,0
8254,344, 26.20 ,0
8255,344, 25.60 ,0
8256,344, 24.90 ,0
8257,345, 25.60 ,0
8258,345, 26.20 ,0
8259,345, 26.90 ,0
8260,345, 25.60 ,0
8261,345, 24.20 ,0
8262,345, 22.90 ,0
8263,345, 24.20 ,0.04098
8264,345, 25.60 ,0.17561
8265,345, 26.90 ,0.20882
8266,345, 28.20 ,0.52978
8267,345, 29.60 ,0.67504
8268,345, 30.90 ,0.73939
8269,345, 30.60 ,0.70692
8270,345, 30.20 ,0.59968
8271,345, 29.90 ,0.49389
8272,345, 29.20 ,0.33851
8273,345, 28.60 ,0.16125
8274,345, 27.90 ,0.02438
8275,345, 27.60 ,0
8276,345, 27.20 ,0
8277,345, 26.90 ,0
8278,345, 26.60 ,0
8279,345, 26.20 ,0
8280,345, 25.90 ,0
8281,346, 25.20 ,0
8282,346, 24.60 ,0
8283,346, 23.90 ,0
8284,346, 23.20 ,0
8285,346, 22.60 ,0
8286,346, 21.90 ,0
8287,346, 22.90 ,0.03973
8288,346, 23.90 ,0.15437
8289,346, 24.90 ,0.31838
8290,346, 26.20 ,0.43083
8291,346, 27.60 ,0.51535
8292,346, 28.90 ,0.62528
8293,346, 28.60 ,0.52223
8294,346, 28.20 ,0.58615
8295,346, 27.90 ,0.46126
8296,346, 27.60 ,0.25849
8297,346, 27.20 ,0.12362
8298,346, 26.90 ,0.02302
8299,346, 26.60 ,0
8300,346, 26.20 ,0
8301,346, 25.90 ,0
8302,346, 25.60 ,0
8303,346, 25.20 ,0
8304,346, 24.90 ,0
8305,347, 25.10 ,0
8306,347, 25.30 ,0
8307,347, 25.60 ,0
8308,347, 25.80 ,0
8309,347, 26.00 ,0
8310,347, 26.20 ,0
8311,347, 26.50 ,0.04204
8312,347, 26.70 ,0.18061
8313,347, 26.90 ,0.33635
8314,347, 28.60 ,0.59017
8315,347, 30.20 ,0.6249
8316,347, 31.90 ,0.71715
8317,347, 31.60 ,0.6702
8318,347, 31.20 ,0.65362
8319,347, 30.90 ,0.50065
8320,347, 29.90 ,0.38114
8321,347, 28.90 ,0.15459
8322,347, 27.90 ,0.02517
8323,347, 27.60 ,0
8324,347, 27.20 ,0
8325,347, 26.90 ,0
8326,347, 26.20 ,0
8327,347, 25.60 ,0
8328,347, 24.90 ,0
8329,348, 24.60 ,0
8330,348, 24.20 ,0
8331,348, 23.90 ,0
8332,348, 23.60 ,0
8333,348, 23.20 ,0
8334,348, 22.90 ,0
8335,348, 24.20 ,0.03885
8336,348, 25.60 ,0.15464
8337,348, 26.90 ,0.2779
8338,348, 28.20 ,0.50815
8339,348, 29.60 ,0.5101
8340,348, 30.90 ,0.66194
8341,348, 30.60 ,0.6897
8342,348, 30.20 ,0.61825
8343,348, 29.90 ,0.46413
8344,348, 29.20 ,0.27767
8345,348, 28.60 ,0.13555
8346,348, 27.90 ,0.02571
8347,348, 27.40 ,0
8348,348, 26.90 ,0
8349,348, 26.40 ,0
8350,348, 25.90 ,0
8351,348, 25.40 ,0
8352,348, 24.90 ,0
8353,349, 24.60 ,0
8354,349, 24.20 ,0
8355,349, 23.90 ,0
8356,349, 23.60 ,0
8357,349, 23.20 ,0
8358,349, 22.90 ,0
8359,349, 24.20 ,0.03961
8360,349, 25.60 ,0.17686
8361,349, 26.90 ,0.35646
8362,349, 28.20 ,0.50356
8363,349, 29.60 ,0.45839
8364,349, 30.90 ,0.63835
8365,349, 30.90 ,0.61065
8366,349, 30.90 ,0.58098
8367,349, 30.90 ,0.44298
8368,349, 29.90 ,0.32776
8369,349, 28.90 ,0.15046
8370,349, 27.90 ,0.02601
8371,349, 27.40 ,0
8372,349, 26.90 ,0
8373,349, 26.40 ,0
8374,349, 25.90 ,0
8375,349, 25.40 ,0
8376,349, 24.90 ,0
8377,350, 24.70 ,0
8378,350, 24.60 ,0
8379,350, 24.40 ,0
8380,350, 24.20 ,0
8381,350, 24.10 ,0
8382,350, 23.90 ,0
8383,350, 25.20 ,0.0365
8384,350, 26.60 ,0.1565
8385,350, 27.90 ,0.34463
8386,350, 28.90 ,0.52326
8387,350, 29.90 ,0.55872
8388,350, 30.90 ,0.67646
8389,350, 30.40 ,0.67282
8390,350, 29.90 ,0.55214
8391,350, 29.40 ,0.48873
8392,350, 28.90 ,0.28043
8393,350, 28.40 ,0.14086
8394,350, 27.90 ,0.02663
8395,350, 27.70 ,0
8396,350, 27.60 ,0
8397,350, 27.40 ,0
8398,350, 27.20 ,0
8399,350, 27.10 ,0
8400,350, 26.90 ,0
8401,351, 26.40 ,0
8402,351, 25.90 ,0
8403,351, 25.40 ,0
8404,351, 24.90 ,0
8405,351, 24.40 ,0
8406,351, 23.90 ,0
8407,351, 25.60 ,0.03647
8408,351, 27.20 ,0.16878
8409,351, 28.90 ,0.31543
8410,351, 29.60 ,0.48205
8411,351, 30.20 ,0.55341
8412,351, 30.90 ,0.68425
8413,351, 30.90 ,0.67633
8414,351, 30.90 ,0.56885
8415,351, 30.90 ,0.37543
8416,351, 29.90 ,0.29594
8417,351, 28.90 ,0.13706
8418,351, 27.90 ,0.02853
8419,351, 27.60 ,0
8420,351, 27.20 ,0
8421,351, 26.90 ,0
8422,351, 26.80 ,0
8423,351, 26.70 ,0
8424,351, 26.70 ,0
8425,352, 26.60 ,0
8426,352, 26.30 ,0
8427,352, 25.90 ,0
8428,352, 25.60 ,0
8429,352, 25.30 ,0
8430,352, 25.00 ,0
8431,352, 26.00 ,0.03443
8432,352, 27.00 ,0.14351
8433,352, 28.00 ,0.31041
8434,352, 29.00 ,0.42869
8435,352, 30.00 ,0.46132
8436,352, 31.00 ,0.54788
8437,352, 31.00 ,0.54132
8438,352, 31.00 ,0.56503
8439,352, 31.00 ,0.47007
8440,352, 30.30 ,0.30291
8441,352, 29.70 ,0.1361
8442,352, 29.00 ,0.02645
8443,352, 28.30 ,0
8444,352, 27.70 ,0
8445,352, 27.00 ,0
8446,352, 27.00 ,0
8447,352, 27.00 ,0
8448,352, 27.00 ,0
8449,353, 26.50 ,0
8450,353, 26.00 ,0
8451,353, 25.50 ,0
8452,353, 25.00 ,0
8453,353, 24.50 ,0
8454,353, 24.00 ,0
8455,353, 25.30 ,0.03554
8456,353, 26.70 ,0.14679
8457,353, 28.00 ,0.29669
8458,353, 29.30 ,0.47423
8459,353, 30.70 ,0.55962
8460,353, 32.00 ,0.59846
8461,353, 31.70 ,0.60458
8462,353, 31.30 ,0.55471
8463,353, 31.00 ,0.41759
8464,353, 30.70 ,0.28782
8465,353, 30.30 ,0.13895
8466,353, 30.00 ,0.03009
8467,353, 29.30 ,0
8468,353, 28.70 ,0
8469,353, 28.00 ,0
8470,353, 27.30 ,0
8471,353, 26.70 ,0
8472,353, 26.00 ,0
8473,354, 25.70 ,0
8474,354, 25.30 ,0
8475,354, 25.00 ,0
8476,354, 24.70 ,0
8477,354, 24.30 ,0
8478,354, 24.00 ,0
8479,354, 25.00 ,0.03467
8480,354, 26.00 ,0.1837
